Problema,Algoritmo,M (Objetivos),N (Variáveis),Semente,Hipervolume,IGDPlus,Spacing,Pareto Subset,Taxa de Erro
MochilaMultiobjetivo,NSGA2deap,3,100,12,1.1297116427716376,0.009540872894619998,0.01500467887695376,0.18666666666666668,0.8133333333333334
MochilaMultiobjetivo,NSGA2deap,3,100,13,1.1299596599800732,0.009915832738520633,0.015160765501110144,0.23,0.77
MochilaMultiobjetivo,NSGA2deap,3,100,14,1.1400834293260964,0.009950821102445068,0.014809904765016237,0.23666666666666666,0.7633333333333333
MochilaMultiobjetivo,NSGA2deap,3,100,15,1.1275255235311108,0.009311244938366917,0.015286558982250915,0.16333333333333333,0.8366666666666667
MochilaMultiobjetivo,NSGA2deap,3,100,16,1.1357938572025907,0.007595061534028529,0.017328564045685006,0.2833333333333333,0.7166666666666667
MochilaMultiobjetivo,NSGA2deap,3,100,17,1.1312266908195774,0.01049294403540968,0.01747832966283389,0.1,0.9
MochilaMultiobjetivo,NSGA2deap,3,100,18,1.122526664093577,0.009589122266260276,0.016363214086490916,0.21,0.79
MochilaMultiobjetivo,NSGA2deap,3,100,19,1.1169678648279349,0.009214387432708318,0.014935931409813507,0.2833333333333333,0.7166666666666667
MochilaMultiobjetivo,NSGA2deap,3,100,20,1.1309457202975497,0.01048259444025529,0.01613363061836752,0.23333333333333334,0.7666666666666666
MochilaMultiobjetivo,NSGA2deap,3,100,21,1.1321069829477548,0.009167169126767707,0.016539321954210085,0.16666666666666666,0.8333333333333334
MochilaMultiobjetivo,NSGA2deap,3,100,22,1.1269881056246527,0.009905789668895215,0.017532379077726246,0.15,0.85
MochilaMultiobjetivo,NSGA2deap,3,100,23,1.124216392805706,0.011349183844514102,0.015210630128112166,0.12,0.88
MochilaMultiobjetivo,NSGA2deap,3,100,24,1.1350686541312514,0.0085819458641546,0.015462122013283413,0.24666666666666667,0.7533333333333333
MochilaMultiobjetivo,NSGA2deap,3,100,25,1.1344076122763225,0.010539236765543141,0.017316126945888827,0.056666666666666664,0.9433333333333334
MochilaMultiobjetivo,NSGA2deap,3,100,26,1.1247364985021298,0.010211060305691879,0.017676185608451415,0.16333333333333333,0.8366666666666667
MochilaMultiobjetivo,NSGA2deap,3,100,27,1.1336523392591356,0.010290075090549062,0.01538075863862855,0.29,0.71
MochilaMultiobjetivo,NSGA2deap,3,100,28,1.1357626135498573,0.008762605695952263,0.016159643983611194,0.19666666666666666,0.8033333333333333
MochilaMultiobjetivo,NSGA2deap,3,100,29,1.1315934332260342,0.008824153769071287,0.014482159365081269,0.19333333333333333,0.8066666666666666
MochilaMultiobjetivo,NSGA2deap,3,100,30,1.1282928690174563,0.011751560706856519,0.01743108515926128,0.06333333333333334,0.9366666666666666
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,1,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,2,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,3,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,4,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,5,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,6,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,7,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,8,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,9,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,10,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,11,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,12,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,13,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,14,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,15,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,16,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,17,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,18,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,19,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,20,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,21,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,22,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,23,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,24,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,25,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,26,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,27,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,28,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,29,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,MEAMT-ENXUTO,3,100,30,0.9926774036312163,0.0628064631124009,0.01538131821787606,0.0,1.0
MochilaMultiobjetivo,NSGA3,7,30,1,1.0048364854440006,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,2,1.0081493045140009,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,3,1.0052067416930008,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,4,1.0037841782100008,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,5,1.0063954591240007,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,6,1.0075452022130007,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,7,1.0034918706450007,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,8,1.002010845649001,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,9,1.0075841765550007,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,10,1.0052457160350008,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,11,1.0045052035370008,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,12,1.0051287930090007,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,13,1.0027123838050007,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,14,1.0060836643880007,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,15,1.0073113561610008,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,16,1.0086169966180007,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,17,1.0054016134030008,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,18,1.0040959729460008,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,19,1.0114036620710007,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,20,1.0027123838050007,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,21,1.005148280180001,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,22,1.0050508443250008,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,23,1.0043882805110007,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,24,1.0065318693210008,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,25,1.0062590489270007,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,26,1.0046221265630009,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,27,1.0082857147110007,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,28,1.0123975077920007,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,29,1.0103123804950007,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,NSGA3,7,30,30,1.0038036653810007,0.047850281692668944,0.12304298529543231,1.0,0.0
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,1,0.9406067698280007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,2,0.9345267724760007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,3,0.9345657468180006,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,4,0.9329093372830006,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,5,0.9398077958170007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,6,0.9346631826730006,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,7,0.9424385639020006,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,8,0.9366508741150007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,9,0.9347021570150007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,10,0.9359298487880007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,11,0.9372354892450007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,12,0.9415226668650007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,13,0.9399636931850007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,14,0.9310190816960007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,15,0.9330067731380006,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,16,0.9345852339890007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,17,0.9332990807030007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,18,0.9382293349660007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,19,0.9335524139260006,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,20,0.9365144639180008,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,21,0.9357154899070007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,22,0.9307657484730006,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,23,0.9386580527280006,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,24,0.9323831836660007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,25,0.9370795918770007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,26,0.9317401070230007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,27,0.9362806178660007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,28,0.9358713872750007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,29,0.9342344649110007,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MEAMT-ENXUTO,7,30,30,0.9393790780550006,0.0842306901128322,0.1631707686751279,0.93,0.06999999999999995
MochilaMultiobjetivo,MOEAD,7,30,1,0.8650160335190007,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,2,0.8675298785780007,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,3,0.8661657766080006,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,4,0.8709985950160006,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,5,0.8661462894370006,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,6,0.8665750071990006,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,7,0.8656006486490005,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,8,0.8626191114860007,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,9,0.8666724430540007,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,10,0.8630088549060005,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,11,0.8675688529200006,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,12,0.8681729552210007,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,13,0.8668283404220006,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,14,0.8622488552370006,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,15,0.8671596223290007,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,16,0.8670232121320006,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,17,0.8632816753000007,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,18,0.8657565460170006,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,19,0.8709985950160006,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,20,0.8699852621240006,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,21,0.8669452634480006,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,22,0.8650744950320006,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,23,0.8605729585310007,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,24,0.8641975723370006,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,25,0.8687185960090007,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,26,0.8688744933770006,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,27,0.8711544923840007,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,28,0.8659903920690006,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,29,0.8630673164190007,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MOEAD,7,30,30,0.8694591085070007,0.0737393507724389,0.03897671008726415,1.0,0.0
MochilaMultiobjetivo,MEAMT,7,30,1,1.1885810208030008,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,2,1.1875676879110009,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,3,1.1896528152080008,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,4,1.1875871750820008,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,5,1.186320508967001,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,6,1.1887564053420008,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,7,1.1909389684940008,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,8,1.190276404680001,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,9,1.1888538411970009,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,10,1.1911923017170007,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,11,1.1901789688250008,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,12,1.1898087125760008,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,13,1.1903348661930009,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,14,1.189029225736001,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,15,1.191172814546001,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,16,1.193803582631001,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,17,1.185618970811001,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,18,1.1922056346090009,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,19,1.1879574313310008,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,20,1.1941348645380008,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,21,1.190217943167001,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,22,1.1901594816540009,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,23,1.1886979438290008,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,24,1.188795379684001,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,25,1.1890487129070009,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,26,1.1872948675170008,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,27,1.190081532970001,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,28,1.1810199984550007,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,29,1.1850733300230007,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,MEAMT,7,30,30,1.190412814877001,0.025641645975844722,0.0796817940792102,0.9943883277216611,0.0056116722783389195
MochilaMultiobjetivo,NSGA2deap,7,30,1,0.8647432131250006,0.10238170876089965,0.1713100071245866,0.42,0.5800000000000001
MochilaMultiobjetivo,NSGA2deap,7,30,2,0.8545709098630005,0.10776510700220945,0.1795519952520783,0.4033333333333333,0.5966666666666667
MochilaMultiobjetivo,NSGA2deap,7,30,3,0.8159278497700007,0.12181660042387119,0.18919130406478643,0.37666666666666665,0.6233333333333333
MochilaMultiobjetivo,NSGA2deap,7,30,4,0.8416509154900006,0.10586008983800073,0.18645388323756157,0.4266666666666667,0.5733333333333333
MochilaMultiobjetivo,NSGA2deap,7,30,5,0.8495432197450006,0.10430929437694327,0.17403603841906023,0.43,0.5700000000000001
MochilaMultiobjetivo,NSGA2deap,7,30,6,0.8646652644410007,0.0966222419243456,0.18170453138220122,0.44,0.56
MochilaMultiobjetivo,NSGA2deap,7,30,7,0.8459575802810007,0.09853188927071714,0.18362108713524414,0.38333333333333336,0.6166666666666667
MochilaMultiobjetivo,NSGA2deap,7,30,8,0.8529729618410006,0.09503102336537496,0.17407701465445885,0.41333333333333333,0.5866666666666667
MochilaMultiobjetivo,NSGA2deap,7,30,9,0.8601052664270006,0.09950914969083241,0.17302441019078743,0.37333333333333335,0.6266666666666667
MochilaMultiobjetivo,NSGA2deap,7,30,10,0.8632427009580006,0.09579187208760209,0.18768964097463867,0.3933333333333333,0.6066666666666667
MochilaMultiobjetivo,NSGA2deap,7,30,11,0.8300365615740006,0.12078870281589162,0.18086962200761325,0.31,0.69
